n,t,dt,action,error
32932,3.718948210026276e-05,1e-12,accept,9.059513770003394e-20
32933,3.718948310026276e-05,1e-12,accept,9.066520374997115e-20
32934,3.7189484100262765e-05,1e-12,accept,9.059023428983379e-20
32935,3.718948510026277e-05,1e-12,accept,9.057125597380519e-20
32936,3.718948610026277e-05,1e-12,accept,9.053155211942951e-20
32937,3.718948710026277e-05,1e-12,accept,9.046840615564639e-20
32938,3.7189488100262776e-05,1e-12,accept,9.063628371261101e-20
32939,3.718948910026278e-05,1e-12,accept,9.044326289470087e-20
32940,3.718949010026278e-05,1e-12,accept,9.04959927900576e-20
32941,3.7189491100262784e-05,1e-12,accept,9.055175185784036e-20
32942,3.718949210026279e-05,1e-12,accept,9.040616205062776e-20
32943,3.718949310026279e-05,1e-12,accept,9.063663575598872e-20
32944,3.718949410026279e-05,1e-12,accept,9.046028255197928e-20
32945,3.7189495100262795e-05,1e-12,accept,9.043330462138219e-20
32946,3.71894961002628e-05,1e-12,accept,9.054490295472726e-20
32947,3.71894971002628e-05,1e-12,accept,9.052955500570462e-20
32948,3.7189498100262804e-05,1e-12,accept,9.05692391577423e-20
32949,3.7189499100262806e-05,1e-12,accept,9.06169677379198e-20
32950,3.718950010026281e-05,1e-12,accept,9.052407976355681e-20
32951,3.718950110026281e-05,1e-12,accept,9.044120503673116e-20
32952,3.7189502100262815e-05,1e-12,accept,9.051258635928546e-20
32953,3.718950310026282e-05,1e-12,accept,9.078879539344076e-20
32954,3.718950410026282e-05,1e-12,accept,9.040743099160363e-20
32955,3.718950510026282e-05,1e-12,accept,9.064826522781941e-20
32956,3.7189506100262826e-05,1e-12,accept,9.048343502734168e-20
32957,3.718950710026283e-05,1e-12,accept,9.045585862844712e-20
32958,3.718950810026283e-05,1e-12,accept,9.051726571304127e-20
32959,3.7189509100262834e-05,1e-12,accept,9.054304948687561e-20
32960,3.718951010026284e-05,1e-12,accept,9.050191416729215e-20
32961,3.718951110026284e-05,1e-12,accept,9.044676382892336e-20
32962,3.718951210026284e-05,1e-12,accept,9.064358431904382e-20
32963,3.7189513100262845e-05,1e-12,accept,9.048259609211044e-20
32964,3.718951410026285e-05,1e-12,accept,9.059885899204301e-20
32965,3.718951510026285e-05,1e-12,accept,9.046327778977609e-20
32966,3.7189516100262854e-05,1e-12,accept,9.057239009582407e-20
32967,3.7189517100262856e-05,1e-12,accept,9.03600347124781e-20
32968,3.718951810026286e-05,1e-12,accept,9.05160412580101e-20
32969,3.718951910026286e-05,1e-12,accept,9.053450394277342e-20
32970,3.7189520100262865e-05,1e-12,accept,9.050635873975543e-20
32971,3.718952110026287e-05,1e-12,accept,9.05261662270191e-20
32972,3.718952210026287e-05,1e-12,accept,9.048627924161758e-20
32973,3.718952310026287e-05,1e-12,accept,9.058475756140022e-20
32974,3.7189524100262876e-05,1e-12,accept,9.035583556087738e-20
32975,3.718952510026288e-05,1e-12,accept,9.048134963589355e-20
32976,3.718952610026288e-05,1e-12,accept,9.055884025641364e-20
32977,3.7189527100262884e-05,1e-12,accept,9.051386375945496e-20
32978,3.718952810026289e-05,1e-12,accept,9.041673662635352e-20
32979,3.718952910026289e-05,1e-12,accept,9.057356677604968e-20
32980,3.718953010026289e-05,1e-12,accept,9.055664081170086e-20
32981,3.7189531100262895e-05,1e-12,accept,9.052431801340286e-20
32982,3.71895321002629e-05,1e-12,accept,9.044293376825279e-20
32983,3.71895331002629e-05,1e-12,accept,9.056545489846907e-20
32984,3.7189534100262904e-05,1e-12,accept,9.047613013742209e-20
32985,3.7189535100262906e-05,1e-12,accept,9.057492460605451e-20
32986,3.718953610026291e-05,1e-12,accept,9.056890192830726e-20
32987,3.718953710026291e-05,1e-12,accept,9.065338264640821e-20
32988,3.7189538100262915e-05,1e-12,accept,9.055401176424242e-20
32989,3.718953910026292e-05,1e-12,accept,9.045484461388401e-20
32990,3.718954010026292e-05,1e-12,accept,9.045064560535983e-20
32991,3.718954110026292e-05,1e-12,accept,9.049071362495216e-20
32992,3.7189542100262926e-05,1e-12,accept,9.057278586054223e-20
32993,3.718954310026293e-05,1e-12,accept,9.050359074449614e-20
32994,3.718954410026293e-05,1e-12,accept,9.044909613039963e-20
32995,3.7189545100262934e-05,1e-12,accept,9.0550090039053e-20
32996,3.718954610026294e-05,1e-12,accept,9.052930898714327e-20
32997,3.718954710026294e-05,1e-12,accept,9.067264548938532e-20
32998,3.718954810026294e-05,1e-12,accept,9.047868063429858e-20
32999,3.7189549100262945e-05,1e-12,accept,9.064514009786187e-20
33000,3.718955010026295e-05,1e-12,accept,9.045820165098825e-20
33001,3.718955110026295e-05,1e-12,accept,9.071325365199669e-20
33002,3.7189552100262954e-05,1e-12,accept,9.058682457110118e-20
33003,3.7189553100262956e-05,1e-12,accept,9.069565596374281e-20
33004,3.718955410026296e-05,1e-12,accept,9.048702441931822e-20
33005,3.718955510026296e-05,1e-12,accept,9.033405878009263e-20
33006,3.7189556100262965e-05,1e-12,accept,9.057994844779498e-20
33007,3.718955710026297e-05,1e-12,accept,9.054322652789616e-20
33008,3.718955810026297e-05,1e-12,accept,9.065120584687328e-20
33009,3.718955910026297e-05,1e-12,accept,9.050577500189898e-20
33010,3.7189560100262976e-05,1e-12,accept,9.054050668936239e-20
33011,3.718956110026298e-05,1e-12,accept,9.069093434531195e-20
33012,3.718956210026298e-05,1e-12,accept,9.053545527982067e-20
33013,3.7189563100262984e-05,1e-12,accept,9.051158614362128e-20
33014,3.718956410026299e-05,1e-12,accept,9.046441998872455e-20
33015,3.718956510026299e-05,1e-12,accept,9.039960509990593e-20
33016,3.718956610026299e-05,1e-12,accept,9.049529044297793e-20
33017,3.7189567100262995e-05,1e-12,accept,9.053530622492347e-20
33018,3.7189568100263e-05,1e-12,accept,9.052705115886616e-20
33019,3.7189569100263e-05,1e-12,accept,9.059522255137498e-20
33020,3.7189570100263004e-05,1e-12,accept,9.062566460085207e-20
33021,3.7189571100263007e-05,1e-12,accept,9.058786186834348e-20
33022,3.718957210026301e-05,1e-12,accept,9.049107040717274e-20
33023,3.718957310026301e-05,1e-12,accept,9.044454277176778e-20
33024,3.7189574100263015e-05,1e-12,accept,9.062222216150391e-20
33025,3.718957510026302e-05,1e-12,accept,9.05065767128618e-20
33026,3.718957610026302e-05,1e-12,accept,9.046046124070656e-20
33027,3.718957710026302e-05,1e-12,accept,9.045992905650782e-20
33028,3.7189578100263026e-05,1e-12,accept,9.060669363493056e-20
33029,3.718957910026303e-05,1e-12,accept,9.046805040582855e-20
33030,3.718958010026303e-05,1e-12,accept,9.055028297552791e-20
33031,3.7189581100263034e-05,1e-12,accept,9.055811572945653e-20
33032,3.718958210026304e-05,1e-12,accept,9.051907325713448e-20
33033,3.718958310026304e-05,1e-12,accept,9.042926502811617e-20
33034,3.718958410026304e-05,1e-12,accept,9.052691994530848e-20
33035,3.7189585100263045e-05,1e-12,accept,9.053662585088656e-20
33036,3.718958610026305e-05,1e-12,accept,9.052796021037752e-20
33037,3.718958710026305e-05,1e-12,accept,9.045985742239623e-20
33038,3.7189588100263054e-05,1e-12,accept,9.05364540674869e-20
33039,3.7189589100263057e-05,1e-12,accept,9.046798787245841e-20
33040,3.718959010026306e-05,1e-12,accept,9.055268928846241e-20
33041,3.718959110026306e-05,1e-12,accept,9.055934254843063e-20
33042,3.7189592100263065e-05,1e-12,accept,9.05334129098814e-20
33043,3.718959310026307e-05,1e-12,accept,9.073264185280053e-20
33044,3.718959410026307e-05,1e-12,accept,9.063316052763207e-20
33045,3.718959510026307e-05,1e-12,accept,9.0332338626089e-20
33046,3.7189596100263076e-05,1e-12,accept,9.034655386067598e-20
33047,3.718959710026308e-05,1e-12,accept,9.040972576917551e-20
33048,3.718959810026308e-05,1e-12,accept,9.047006391552911e-20
33049,3.7189599100263084e-05,1e-12,accept,9.062561674115181e-20
33050,3.718960010026309e-05,1e-12,accept,9.059139405366466e-20
33051,3.718960110026309e-05,1e-12,accept,9.054141631746094e-20
33052,3.718960210026309e-05,1e-12,accept,9.057048797417993e-20
33053,3.7189603100263096e-05,1e-12,accept,9.054550650062599e-20
33054,3.71896041002631e-05,1e-12,accept,9.043390672854682e-20
33055,3.71896051002631e-05,1e-12,accept,9.064413395021857e-20
33056,3.7189606100263104e-05,1e-12,accept,9.043864754099827e-20
33057,3.718960710026311e-05,1e-12,accept,9.055928070767161e-20
33058,3.718960810026311e-05,1e-12,accept,9.059609429369806e-20
33059,3.718960910026311e-05,1e-12,accept,9.042170112102974e-20
33060,3.7189610100263115e-05,1e-12,accept,9.042975909934578e-20
33061,3.718961110026312e-05,1e-12,accept,9.052399007035326e-20
33062,3.718961210026312e-05,1e-12,accept,9.047856186677053e-20
33063,3.718961310026312e-05,1e-12,accept,9.036820196192905e-20
33064,3.7189614100263126e-05,1e-12,accept,9.053261237139582e-20
33065,3.718961510026313e-05,1e-12,accept,9.05831312134111e-20
33066,3.718961610026313e-05,1e-12,accept,9.057725069982735e-20
33067,3.7189617100263134e-05,1e-12,accept,9.059943031315836e-20
33068,3.718961810026314e-05,1e-12,accept,9.061331795977398e-20
33069,3.718961910026314e-05,1e-12,accept,9.058599000609491e-20
33070,3.718962010026314e-05,1e-12,accept,9.049218759339118e-20
33071,3.7189621100263146e-05,1e-12,accept,9.071942392088627e-20
33072,3.718962210026315e-05,1e-12,accept,9.055311016481887e-20
33073,3.718962310026315e-05,1e-12,accept,9.052852653567839e-20
33074,3.7189624100263154e-05,1e-12,accept,9.067299574315819e-20
33075,3.718962510026316e-05,1e-12,accept,9.0635156001289e-20
33076,3.718962610026316e-05,1e-12,accept,9.052710285701656e-20
33077,3.718962710026316e-05,1e-12,accept,9.063512660318805e-20
33078,3.7189628100263165e-05,1e-12,accept,9.049969909395476e-20
33079,3.718962910026317e-05,1e-12,accept,9.050011535237733e-20
33080,3.718963010026317e-05,1e-12,accept,9.038799885927564e-20
33081,3.718963110026317e-05,1e-12,accept,9.067616549643171e-20
33082,3.7189632100263176e-05,1e-12,accept,9.064136228179356e-20
33083,3.718963310026318e-05,1e-12,accept,9.035926996299267e-20
33084,3.718963410026318e-05,1e-12,accept,9.047641096721416e-20
33085,3.7189635100263184e-05,1e-12,accept,9.052029992924715e-20
33086,3.718963610026319e-05,1e-12,accept,9.054332308436086e-20
33087,3.718963710026319e-05,1e-12,accept,9.055360429254266e-20
33088,3.718963810026319e-05,1e-12,accept,9.05320286819905e-20
33089,3.7189639100263196e-05,1e-12,accept,9.051827897612047e-20
33090,3.71896401002632e-05,1e-12,accept,9.052848184096721e-20
33091,3.71896411002632e-05,1e-12,accept,9.048649555281438e-20
33092,3.7189642100263204e-05,1e-12,accept,9.041741205622234e-20
33093,3.718964310026321e-05,1e-12,accept,9.036827054721579e-20
33094,3.718964410026321e-05,1e-12,accept,9.051964478407157e-20
33095,3.718964510026321e-05,1e-12,accept,9.037584135210424e-20
33096,3.7189646100263215e-05,1e-12,accept,9.038282638829346e-20
33097,3.718964710026322e-05,1e-12,accept,9.052917763081896e-20
33098,3.718964810026322e-05,1e-12,accept,9.065602208997212e-20
33099,3.7189649100263223e-05,1e-12,accept,9.059299425875434e-20
33100,3.7189650100263226e-05,1e-12,accept,9.059138484210193e-20
33101,3.718965110026323e-05,1e-12,accept,9.046356122815044e-20
33102,3.718965210026323e-05,1e-12,accept,9.04967426754604e-20
33103,3.7189653100263235e-05,1e-12,accept,9.062623815478085e-20
33104,3.718965410026324e-05,1e-12,accept,9.059243350457935e-20
33105,3.718965510026324e-05,1e-12,accept,9.055747316141541e-20
33106,3.718965610026324e-05,1e-12,accept,9.047192542027292e-20
33107,3.7189657100263246e-05,1e-12,accept,9.058818338470951e-20
33108,3.718965810026325e-05,1e-12,accept,9.061366219119407e-20
33109,3.718965910026325e-05,1e-12,accept,9.042973896971234e-20
33110,3.7189660100263254e-05,1e-12,accept,9.051937944295314e-20
33111,3.718966110026326e-05,1e-12,accept,9.060337153215281e-20
33112,3.718966210026326e-05,1e-12,accept,9.04799046685613e-20
33113,3.718966310026326e-05,1e-12,accept,9.048708565642952e-20
33114,3.7189664100263265e-05,1e-12,accept,9.061406340057608e-20
33115,3.718966510026327e-05,1e-12,accept,9.048826800176176e-20
33116,3.718966610026327e-05,1e-12,accept,9.065584635709914e-20
33117,3.7189667100263273e-05,1e-12,accept,9.057305589916804e-20
33118,3.7189668100263276e-05,1e-12,accept,9.060419556336819e-20
33119,3.718966910026328e-05,1e-12,accept,9.034531177927762e-20
33120,3.718967010026328e-05,1e-12,accept,9.044906415461745e-20
33121,3.7189671100263285e-05,1e-12,accept,9.04561102611841e-20
33122,3.718967210026329e-05,1e-12,accept,9.038876307067234e-20
33123,3.718967310026329e-05,1e-12,accept,9.051708507781739e-20
33124,3.718967410026329e-05,1e-12,accept,9.042605384810664e-20
33125,3.7189675100263296e-05,1e-12,accept,9.050862918861312e-20
33126,3.71896761002633e-05,1e-12,accept,9.046266665397694e-20
33127,3.71896771002633e-05,1e-12,accept,9.046860734404603e-20
33128,3.7189678100263304e-05,1e-12,accept,9.043752587592419e-20
33129,3.718967910026331e-05,1e-12,accept,9.055568972080416e-20
33130,3.718968010026331e-05,1e-12,accept,9.049827461915404e-20
33131,3.718968110026331e-05,1e-12,accept,9.050554834035152e-20
33132,3.7189682100263315e-05,1e-12,accept,9.042544361274464e-20
33133,3.718968310026332e-05,1e-12,accept,9.057024807810014e-20
33134,3.718968410026332e-05,1e-12,accept,9.050441344988826e-20
33135,3.7189685100263324e-05,1e-12,accept,9.045658171568787e-20
33136,3.7189686100263326e-05,1e-12,accept,9.048393825292847e-20
33137,3.718968710026333e-05,1e-12,accept,9.042915322530126e-20
33138,3.718968810026333e-05,1e-12,accept,9.042332286282352e-20
33139,3.7189689100263335e-05,1e-12,accept,9.043752149271169e-20
33140,3.718969010026334e-05,1e-12,accept,9.061780951091227e-20
33141,3.718969110026334e-05,1e-12,accept,9.056205041015446e-20
33142,3.718969210026334e-05,1e-12,accept,9.057502313706512e-20
33143,3.7189693100263346e-05,1e-12,accept,9.040425669090306e-20
33144,3.718969410026335e-05,1e-12,accept,9.048418592577332e-20
33145,3.718969510026335e-05,1e-12,accept,9.037379083758753e-20
33146,3.7189696100263354e-05,1e-12,accept,9.046804603799266e-20
33147,3.718969710026336e-05,1e-12,accept,9.053391614882365e-20
33148,3.718969810026336e-05,1e-12,accept,9.069173428460805e-20
33149,3.718969910026336e-05,1e-12,accept,9.042845653621673e-20
33150,3.7189700100263365e-05,1e-12,accept,9.047441549229239e-20
33151,3.718970110026337e-05,1e-12,accept,9.050092591427047e-20
33152,3.718970210026337e-05,1e-12,accept,9.049580512973759e-20
33153,3.7189703100263374e-05,1e-12,accept,9.04198048327961e-20
33154,3.7189704100263376e-05,1e-12,accept,9.052648831436754e-20
33155,3.718970510026338e-05,1e-12,accept,9.054917898644415e-20
33156,3.718970610026338e-05,1e-12,accept,9.059793652594239e-20
33157,3.7189707100263385e-05,1e-12,accept,9.05521135891333e-20
33158,3.718970810026339e-05,1e-12,accept,9.056877712077821e-20
33159,3.718970910026339e-05,1e-12,accept,9.050701895946379e-20
33160,3.718971010026339e-05,1e-12,accept,9.036844477505071e-20
33161,3.7189711100263396e-05,1e-12,accept,9.051950866688406e-20
33162,3.71897121002634e-05,1e-12,accept,9.051368277467694e-20
33163,3.71897131002634e-05,1e-12,accept,9.039588677960436e-20
33164,3.7189714100263404e-05,1e-12,accept,9.065618470487747e-20
33165,3.718971510026341e-05,1e-12,accept,9.047011970477733e-20
33166,3.718971610026341e-05,1e-12,accept,9.05417103196301e-20
33167,3.718971710026341e-05,1e-12,accept,9.052634600691386e-20
33168,3.7189718100263415e-05,1e-12,accept,9.037606599362598e-20
33169,3.718971910026342e-05,1e-12,accept,9.053734104983427e-20
33170,3.718972010026342e-05,1e-12,accept,9.064344409902679e-20
33171,3.7189721100263424e-05,1e-12,accept,9.058800033975516e-20
33172,3.7189722100263426e-05,1e-12,accept,9.051726583508963e-20
33173,3.718972310026343e-05,1e-12,accept,9.050887171340516e-20
33174,3.718972410026343e-05,1e-12,accept,9.053210153838405e-20
33175,3.7189725100263435e-05,1e-12,accept,9.031541622848704e-20
33176,3.718972610026344e-05,1e-12,accept,9.050569983950522e-20
33177,3.718972710026344e-05,1e-12,accept,9.047997730756599e-20
33178,3.718972810026344e-05,1e-12,accept,9.059841734571932e-20
33179,3.7189729100263446e-05,1e-12,accept,9.022738858157911e-20
33180,3.718973010026345e-05,1e-12,accept,9.058903289658015e-20
33181,3.718973110026345e-05,1e-12,accept,9.041048090762769e-20
33182,3.7189732100263454e-05,1e-12,accept,9.053159577576725e-20
33183,3.718973310026346e-05,1e-12,accept,9.038768648014374e-20
33184,3.718973410026346e-05,1e-12,accept,9.055604211523977e-20
33185,3.718973510026346e-05,1e-12,accept,9.037747780417534e-20
33186,3.7189736100263465e-05,1e-12,accept,9.05083111400728e-20
33187,3.718973710026347e-05,1e-12,accept,9.065043834884029e-20
33188,3.718973810026347e-05,1e-12,accept,9.04623285015529e-20
33189,3.7189739100263474e-05,1e-12,accept,9.04958255407796e-20
33190,3.7189740100263476e-05,1e-12,accept,9.051508296133726e-20
33191,3.718974110026348e-05,1e-12,accept,9.055857993330396e-20
33192,3.718974210026348e-05,1e-12,accept,9.049464518824084e-20
33193,3.7189743100263485e-05,1e-12,accept,9.056628403016802e-20
33194,3.718974410026349e-05,1e-12,accept,9.053877779683285e-20
33195,3.718974510026349e-05,1e-12,accept,9.032104550196466e-20
33196,3.718974610026349e-05,1e-12,accept,9.047694558975088e-20
33197,3.7189747100263496e-05,1e-12,accept,9.048153101067379e-20
33198,3.71897481002635e-05,1e-12,accept,9.049663454063408e-20
33199,3.71897491002635e-05,1e-12,accept,9.05378270497484e-20
33200,3.7189750100263504e-05,1e-12,accept,9.051383286230949e-20
33201,3.718975110026351e-05,1e-12,accept,9.050330423696602e-20
33202,3.718975210026351e-05,1e-12,accept,9.048079961513887e-20
33203,3.718975310026351e-05,1e-12,accept,9.048377902794392e-20
33204,3.7189754100263515e-05,1e-12,accept,9.055095781258492e-20
33205,3.718975510026352e-05,1e-12,accept,9.052466116890067e-20
33206,3.718975610026352e-05,1e-12,accept,9.057732155096951e-20
33207,3.7189757100263524e-05,1e-12,accept,9.053142249556071e-20
33208,3.7189758100263526e-05,1e-12,accept,9.06980446887023e-20
33209,3.718975910026353e-05,1e-12,accept,9.054987335895596e-20
33210,3.718976010026353e-05,1e-12,accept,9.048211741880291e-20
33211,3.7189761100263535e-05,1e-12,accept,9.052922388181228e-20
33212,3.718976210026354e-05,1e-12,accept,9.063853589778763e-20
33213,3.718976310026354e-05,1e-12,accept,9.063851655999565e-20
33214,3.718976410026354e-05,1e-12,accept,9.06646858413398e-20
33215,3.7189765100263546e-05,1e-12,accept,9.060903131100517e-20
33216,3.718976610026355e-05,1e-12,accept,9.057313497856938e-20
33217,3.718976710026355e-05,1e-12,accept,9.044448227975223e-20
33218,3.7189768100263554e-05,1e-12,accept,9.058836092574254e-20
33219,3.718976910026356e-05,1e-12,accept,9.04569300310193e-20
33220,3.718977010026356e-05,1e-12,accept,9.049542398421412e-20
33221,3.718977110026356e-05,1e-12,accept,9.062087250411322e-20
33222,3.7189772100263565e-05,1e-12,accept,9.04879852803252e-20
33223,3.718977310026357e-05,1e-12,accept,9.063089286954354e-20
33224,3.718977410026357e-05,1e-12,accept,9.036768941126905e-20
33225,3.7189775100263574e-05,1e-12,accept,9.048604751693067e-20
33226,3.7189776100263577e-05,1e-12,accept,9.044599107538879e-20
33227,3.718977710026358e-05,1e-12,accept,9.053023691229291e-20
33228,3.718977810026358e-05,1e-12,accept,9.059684683776431e-20
33229,3.7189779100263585e-05,1e-12,accept,9.045601209031537e-20
33230,3.718978010026359e-05,1e-12,accept,9.042267274304964e-20
33231,3.718978110026359e-05,1e-12,accept,9.046778724566847e-20
33232,3.718978210026359e-05,1e-12,accept,9.04951332381977e-20
33233,3.7189783100263596e-05,1e-12,accept,9.04370203978388e-20
33234,3.71897841002636e-05,1e-12,accept,9.04397096218664e-20
33235,3.71897851002636e-05,1e-12,accept,9.050165634910647e-20
33236,3.7189786100263604e-05,1e-12,accept,9.047190931325472e-20
33237,3.718978710026361e-05,1e-12,accept,9.058310123082652e-20
33238,3.718978810026361e-05,1e-12,accept,9.062636537359084e-20
33239,3.718978910026361e-05,1e-12,accept,9.048125611579469e-20
33240,3.7189790100263615e-05,1e-12,accept,9.055745508035893e-20
33241,3.718979110026362e-05,1e-12,accept,9.049423617414728e-20
33242,3.718979210026362e-05,1e-12,accept,9.054004857363088e-20
33243,3.7189793100263624e-05,1e-12,accept,9.04933839544969e-20
33244,3.7189794100263627e-05,1e-12,accept,9.045780033645786e-20
33245,3.718979510026363e-05,1e-12,accept,9.05785458484528e-20
33246,3.718979610026363e-05,1e-12,accept,9.051588987055229e-20
33247,3.7189797100263635e-05,1e-12,accept,9.049012526252106e-20
33248,3.718979810026364e-05,1e-12,accept,9.05531846780697e-20
33249,3.718979910026364e-05,1e-12,accept,9.043353833850853e-20
33250,3.718980010026364e-05,1e-12,accept,9.040222670485068e-20
33251,3.7189801100263646e-05,1e-12,accept,9.057317279860602e-20
33252,3.718980210026365e-05,1e-12,accept,9.059451858058369e-20
33253,3.718980310026365e-05,1e-12,accept,9.068849211860079e-20
33254,3.7189804100263654e-05,1e-12,accept,9.051534787394448e-20
33255,3.718980510026366e-05,1e-12,accept,9.04803364440406e-20
33256,3.718980610026366e-05,1e-12,accept,9.049295893653598e-20
33257,3.718980710026366e-05,1e-12,accept,9.062074241035975e-20
33258,3.7189808100263666e-05,1e-12,accept,9.057218323830141e-20
33259,3.718980910026367e-05,1e-12,accept,9.062860244345194e-20
33260,3.718981010026367e-05,1e-12,accept,9.055005295389067e-20
33261,3.7189811100263674e-05,1e-12,accept,9.056719446973895e-20
33262,3.718981210026368e-05,1e-12,accept,9.05556265044779e-20
33263,3.718981310026368e-05,1e-12,accept,9.050850609434164e-20
33264,3.718981410026368e-05,1e-12,accept,9.04848360884028e-20
33265,3.7189815100263685e-05,1e-12,accept,9.050720182859599e-20
33266,3.718981610026369e-05,1e-12,accept,9.053377972096649e-20
33267,3.718981710026369e-05,1e-12,accept,9.052127749870697e-20
33268,3.718981810026369e-05,1e-12,accept,9.052134334205314e-20
33269,3.7189819100263696e-05,1e-12,accept,9.048936211476284e-20
33270,3.71898201002637e-05,1e-12,accept,9.054980231434525e-20
33271,3.71898211002637e-05,1e-12,accept,9.053078832341921e-20
33272,3.7189822100263704e-05,1e-12,accept,9.04964914204914e-20
33273,3.718982310026371e-05,1e-12,accept,9.063571454410424e-20
33274,3.718982410026371e-05,1e-12,accept,9.055685473718719e-20
33275,3.718982510026371e-05,1e-12,accept,9.049758710284312e-20
33276,3.7189826100263716e-05,1e-12,accept,9.057351313482555e-20
33277,3.718982710026372e-05,1e-12,accept,9.051710912721612e-20
33278,3.718982810026372e-05,1e-12,accept,9.06001136833763e-20
33279,3.7189829100263724e-05,1e-12,accept,9.051285673678072e-20
33280,3.718983010026373e-05,1e-12,accept,9.062824442811135e-20
33281,3.718983110026373e-05,1e-12,accept,9.045170183066611e-20
33282,3.718983210026373e-05,1e-12,accept,9.055094960306575e-20
33283,3.7189833100263735e-05,1e-12,accept,9.05749622644135e-20
33284,3.718983410026374e-05,1e-12,accept,9.04702879147574e-20
33285,3.718983510026374e-05,1e-12,accept,9.05254049640156e-20
33286,3.718983610026374e-05,1e-12,accept,9.045319077428851e-20
33287,3.7189837100263746e-05,1e-12,accept,9.0373188284271e-20
33288,3.718983810026375e-05,1e-12,accept,9.058836392924387e-20
33289,3.718983910026375e-05,1e-12,accept,9.053932841123458e-20
33290,3.7189840100263754e-05,1e-12,accept,9.060888185776724e-20
33291,3.718984110026376e-05,1e-12,accept,9.042955431494321e-20
33292,3.718984210026376e-05,1e-12,accept,9.047796380363552e-20
33293,3.718984310026376e-05,1e-12,accept,9.063270731725831e-20
33294,3.7189844100263766e-05,1e-12,accept,9.060169365369422e-20
33295,3.718984510026377e-05,1e-12,accept,9.040593130740144e-20
33296,3.718984610026377e-05,1e-12,accept,9.045797511892844e-20
33297,3.7189847100263774e-05,1e-12,accept,9.0455825823731e-20
33298,3.718984810026378e-05,1e-12,accept,9.054341131989209e-20
33299,3.718984910026378e-05,1e-12,accept,9.033612805749146e-20
33300,3.718985010026378e-05,1e-12,accept,9.052292810778295e-20
33301,3.7189851100263785e-05,1e-12,accept,9.051580141448785e-20
33302,3.718985210026379e-05,1e-12,accept,9.058147787706206e-20
33303,3.718985310026379e-05,1e-12,accept,9.052653489602688e-20
33304,3.7189854100263793e-05,1e-12,accept,9.0705998956572e-20
33305,3.7189855100263796e-05,1e-12,accept,9.051734178984915e-20
33306,3.71898561002638e-05,1e-12,accept,9.061235887034411e-20
33307,3.71898571002638e-05,1e-12,accept,9.050758998510906e-20
33308,3.7189858100263805e-05,1e-12,accept,9.051870268149005e-20
33309,3.718985910026381e-05,1e-12,accept,9.046332574196426e-20
33310,3.718986010026381e-05,1e-12,accept,9.050198261830132e-20
33311,3.718986110026381e-05,1e-12,accept,9.050648804878578e-20
33312,3.7189862100263816e-05,1e-12,accept,9.06073296253898e-20
33313,3.718986310026382e-05,1e-12,accept,9.048131993557918e-20
33314,3.718986410026382e-05,1e-12,accept,9.050687442232745e-20
33315,3.7189865100263824e-05,1e-12,accept,9.05858635310706e-20
33316,3.718986610026383e-05,1e-12,accept,9.060055666308515e-20
33317,3.718986710026383e-05,1e-12,accept,9.043103651545189e-20
33318,3.718986810026383e-05,1e-12,accept,9.054811009809744e-20
33319,3.7189869100263835e-05,1e-12,accept,9.044266726030517e-20
33320,3.718987010026384e-05,1e-12,accept,9.046389587380787e-20
33321,3.718987110026384e-05,1e-12,accept,9.058474761050588e-20
33322,3.7189872100263843e-05,1e-12,accept,9.058145023658864e-20
33323,3.7189873100263846e-05,1e-12,accept,9.048400686487869e-20
33324,3.718987410026385e-05,1e-12,accept,9.049375760747244e-20
33325,3.718987510026385e-05,1e-12,accept,9.055784876880719e-20
33326,3.7189876100263855e-05,1e-12,accept,9.039163921680721e-20
33327,3.718987710026386e-05,1e-12,accept,9.049374504196616e-20
33328,3.718987810026386e-05,1e-12,accept,9.05533456586709e-20
33329,3.718987910026386e-05,1e-12,accept,9.055720612566181e-20
33330,3.7189880100263866e-05,1e-12,accept,9.04803207816286e-20
33331,3.718988110026387e-05,1e-12,accept,9.044801738783656e-20
33332,3.718988210026387e-05,1e-12,accept,9.048441989898949e-20
33333,3.7189883100263874e-05,1e-12,accept,9.054766163537714e-20
33334,3.718988410026388e-05,1e-12,accept,9.052181148938966e-20
33335,3.718988510026388e-05,1e-12,accept,9.02624300522709e-20
33336,3.718988610026388e-05,1e-12,accept,9.053366555042859e-20
33337,3.7189887100263885e-05,1e-12,accept,9.069356725725593e-20
33338,3.718988810026389e-05,1e-12,accept,9.063788986431375e-20
33339,3.718988910026389e-05,1e-12,accept,9.04362504517679e-20
33340,3.7189890100263894e-05,1e-12,accept,9.053975010563483e-20
33341,3.7189891100263896e-05,1e-12,accept,9.070359429072266e-20
33342,3.71898921002639e-05,1e-12,accept,9.052585395365409e-20
33343,3.71898931002639e-05,1e-12,accept,9.043344179373973e-20
33344,3.7189894100263905e-05,1e-12,accept,9.043531340859388e-20
33345,3.718989510026391e-05,1e-12,accept,9.047122615600116e-20
33346,3.718989610026391e-05,1e-12,accept,9.052705810767213e-20
33347,3.718989710026391e-05,1e-12,accept,9.05974506568684e-20
33348,3.7189898100263916e-05,1e-12,accept,9.046853879844881e-20
33349,3.718989910026392e-05,1e-12,accept,9.053860544650898e-20
33350,3.718990010026392e-05,1e-12,accept,9.045563524661668e-20
