tc,Energy,Dissipation Rate, Enstrophy
20.776,0.019636,0.0017668,1.3173
20.786,0.019618,0.001764,1.3153
20.796,0.019601,0.0017612,1.3132
20.806,0.019583,0.0017585,1.3112
20.816,0.019565,0.0017557,1.3092
20.826,0.019548,0.0017529,1.3072
20.836,0.01953,0.0017502,1.3052
20.846,0.019513,0.0017474,1.3032
20.856,0.019495,0.0017447,1.3012
20.866,0.019478,0.0017419,1.2992
20.876,0.019461,0.0017392,1.2972
20.886,0.019443,0.0017364,1.2953
20.896,0.019426,0.0017337,1.2933
20.906,0.019408,0.001731,1.2913
20.916,0.019391,0.0017283,1.2893
20.926,0.019374,0.0017256,1.2874
20.936,0.019357,0.0017229,1.2854
20.946,0.019339,0.0017202,1.2834
20.956,0.019322,0.0017175,1.2815
20.966,0.019305,0.0017148,1.2795
20.976,0.019288,0.0017121,1.2776
20.986,0.019271,0.0017094,1.2756
20.996,0.019254,0.0017067,1.2737
21.006,0.019237,0.001704,1.2718
21.016,0.01922,0.0017014,1.2698
21.026,0.019203,0.0016987,1.2679
21.036,0.019186,0.0016961,1.266
21.046,0.019169,0.0016934,1.2641
21.056,0.019152,0.0016908,1.2622
21.066,0.019135,0.0016881,1.2602
21.076,0.019118,0.0016855,1.2583
21.086,0.019101,0.0016829,1.2564
21.096,0.019084,0.0016803,1.2546
21.106,0.019068,0.0016777,1.2527
21.116,0.019051,0.001675,1.2508
21.126,0.019034,0.0016724,1.2489
21.136,0.019018,0.0016699,1.247
21.146,0.019001,0.0016673,1.2451
21.156,0.018984,0.0016647,1.2433
21.166,0.018968,0.0016621,1.2414
21.176,0.018951,0.0016595,1.2396
21.186,0.018934,0.001657,1.2377
21.196,0.018918,0.0016544,1.2359
21.206,0.018901,0.0016519,1.234
21.216,0.018885,0.0016493,1.2322
21.226,0.018868,0.0016468,1.2303
21.236,0.018852,0.0016443,1.2285
21.246,0.018835,0.0016417,1.2267
21.256,0.018819,0.0016392,1.2249
21.266,0.018803,0.0016367,1.2231
21.276,0.018786,0.0016342,1.2213
21.286,0.01877,0.0016317,1.2195
21.296,0.018754,0.0016292,1.2177
21.306,0.018737,0.0016267,1.2159
21.316,0.018721,0.0016242,1.2141
21.326,0.018705,0.0016218,1.2123
21.336,0.018689,0.0016193,1.2105
21.346,0.018673,0.0016169,1.2087
21.356,0.018656,0.0016144,1.207
21.366,0.01864,0.001612,1.2052
21.376,0.018624,0.0016095,1.2035
21.386,0.018608,0.0016071,1.2017
21.396,0.018592,0.0016047,1.2
21.406,0.018576,0.0016023,1.1982
21.416,0.01856,0.0015998,1.1965
21.426,0.018544,0.0015974,1.1948
21.436,0.018528,0.001595,1.193
21.446,0.018512,0.0015927,1.1913
21.456,0.018496,0.0015903,1.1896
21.466,0.01848,0.0015879,1.1879
21.476,0.018464,0.0015855,1.1862
21.486,0.018449,0.0015832,1.1845
21.496,0.018433,0.0015808,1.1828
21.506,0.018417,0.0015785,1.1811
21.516,0.018401,0.0015761,1.1794
21.526,0.018385,0.0015738,1.1777
21.536,0.01837,0.0015715,1.1761
21.546,0.018354,0.0015691,1.1744
21.556,0.018338,0.0015668,1.1727
21.566,0.018323,0.0015645,1.1711
21.576,0.018307,0.0015622,1.1694
21.586,0.018291,0.0015599,1.1678
21.596,0.018276,0.0015576,1.1661
21.606,0.01826,0.0015554,1.1645
21.616,0.018245,0.0015531,1.1628
21.626,0.018229,0.0015508,1.1612
21.636,0.018214,0.0015486,1.1596
21.646,0.018198,0.0015463,1.158
21.656,0.018183,0.0015441,1.1564
21.666,0.018167,0.0015418,1.1547
21.676,0.018152,0.0015396,1.1531
21.686,0.018137,0.0015374,1.1515
21.696,0.018121,0.0015351,1.1499
21.706,0.018106,0.0015329,1.1484
21.716,0.018091,0.0015307,1.1468
21.726,0.018075,0.0015285,1.1452
21.736,0.01806,0.0015263,1.1436
21.746,0.018045,0.0015241,1.142
21.756,0.01803,0.001522,1.1405
21.766,0.018014,0.0015198,1.1389
21.776,0.017999,0.0015176,1.1374
21.786,0.017984,0.0015155,1.1358
21.796,0.017969,0.0015133,1.1342
21.806,0.017954,0.0015112,1.1327
21.816,0.017939,0.001509,1.1312
21.826,0.017924,0.0015069,1.1296
21.836,0.017909,0.0015048,1.1281
21.846,0.017893,0.0015026,1.1266
21.856,0.017878,0.0015005,1.125
21.866,0.017863,0.0014984,1.1235
21.876,0.017849,0.0014963,1.122
21.886,0.017834,0.0014942,1.1205
21.896,0.017819,0.0014921,1.119
21.906,0.017804,0.00149,1.1175
21.916,0.017789,0.0014879,1.116
21.926,0.017774,0.0014859,1.1145
21.936,0.017759,0.0014838,1.113
21.946,0.017744,0.0014817,1.1115
21.956,0.017729,0.0014797,1.11
21.966,0.017715,0.0014776,1.1085
21.976,0.0177,0.0014756,1.1071
21.986,0.017685,0.0014735,1.1056
21.996,0.01767,0.0014715,1.1041
22.006,0.017656,0.0014695,1.1027
22.016,0.017641,0.0014674,1.1012
22.026,0.017626,0.0014654,1.0998
22.036,0.017612,0.0014634,1.0983
22.046,0.017597,0.0014614,1.0968
22.056,0.017583,0.0014594,1.0954
22.066,0.017568,0.0014574,1.094
22.076,0.017553,0.0014554,1.0925
22.086,0.017539,0.0014534,1.0911
22.096,0.017524,0.0014514,1.0897
22.106,0.01751,0.0014494,1.0882
22.116,0.017495,0.0014474,1.0868
22.126,0.017481,0.0014455,1.0854
22.136,0.017466,0.0014435,1.084
22.146,0.017452,0.0014415,1.0825
22.156,0.017438,0.0014396,1.0811
22.166,0.017423,0.0014376,1.0797
22.176,0.017409,0.0014357,1.0783
22.186,0.017395,0.0014337,1.0769
22.196,0.01738,0.0014318,1.0755
22.206,0.017366,0.0014299,1.0741
22.216,0.017352,0.0014279,1.0727
22.226,0.017337,0.001426,1.0713
22.236,0.017323,0.0014241,1.0699
22.246,0.017309,0.0014222,1.0685
22.256,0.017295,0.0014203,1.0671
22.266,0.017281,0.0014184,1.0658
22.276,0.017266,0.0014165,1.0644
22.286,0.017252,0.0014146,1.063
22.296,0.017238,0.0014127,1.0616
22.306,0.017224,0.0014108,1.0603
22.316,0.01721,0.0014089,1.0589
22.326,0.017196,0.001407,1.0575
22.336,0.017182,0.0014051,1.0561
22.346,0.017168,0.0014032,1.0548
22.356,0.017154,0.0014014,1.0534
22.366,0.01714,0.0013995,1.0521
22.376,0.017126,0.0013976,1.0507
22.386,0.017112,0.0013958,1.0494
22.396,0.017098,0.0013939,1.048
22.406,0.017084,0.001392,1.0466
22.416,0.01707,0.0013902,1.0453
22.426,0.017056,0.0013883,1.0439
22.436,0.017042,0.0013865,1.0426
22.446,0.017028,0.0013847,1.0413
22.456,0.017014,0.0013828,1.0399
22.466,0.017001,0.001381,1.0386
22.476,0.016987,0.0013791,1.0372
22.486,0.016973,0.0013773,1.0359
22.496,0.016959,0.0013755,1.0346
22.506,0.016946,0.0013736,1.0332
22.516,0.016932,0.0013718,1.0319
22.526,0.016918,0.00137,1.0306
22.536,0.016904,0.0013682,1.0292
22.546,0.016891,0.0013664,1.0279
22.556,0.016877,0.0013645,1.0266
22.566,0.016863,0.0013627,1.0253
22.576,0.01685,0.0013609,1.0239
22.586,0.016836,0.0013591,1.0226
22.596,0.016823,0.0013573,1.0213
22.606,0.016809,0.0013555,1.02
22.616,0.016796,0.0013537,1.0187
22.626,0.016782,0.0013519,1.0173
22.636,0.016769,0.0013501,1.016
22.646,0.016755,0.0013483,1.0147
22.656,0.016742,0.0013465,1.0134
22.666,0.016728,0.0013447,1.0121
22.676,0.016715,0.001343,1.0108
22.686,0.016701,0.0013412,1.0094
22.696,0.016688,0.0013394,1.0081
22.706,0.016675,0.0013376,1.0068
22.716,0.016661,0.0013358,1.0055
22.726,0.016648,0.001334,1.0042
22.736,0.016634,0.0013323,1.0029
22.746,0.016621,0.0013305,1.0016
22.756,0.016608,0.0013287,1.0003
22.766,0.016595,0.001327,0.99899
22.776,0.016581,0.0013252,0.99769
22.786,0.016568,0.0013234,0.99639
22.796,0.016555,0.0013217,0.99509
22.806,0.016542,0.0013199,0.99379
22.816,0.016528,0.0013182,0.99249
22.826,0.016515,0.0013164,0.99119
22.836,0.016502,0.0013147,0.98989
22.846,0.016489,0.0013129,0.9886
22.856,0.016476,0.0013112,0.9873
22.866,0.016463,0.0013094,0.98601
22.876,0.01645,0.0013077,0.98471
22.886,0.016437,0.0013059,0.98342
22.896,0.016424,0.0013042,0.98213
22.906,0.016411,0.0013024,0.98084
22.916,0.016398,0.0013007,0.97955
22.926,0.016385,0.001299,0.97827
22.936,0.016372,0.0012972,0.97698
22.946,0.016359,0.0012955,0.97569
22.956,0.016346,0.0012938,0.97441
22.966,0.016333,0.001292,0.97313
22.976,0.01632,0.0012903,0.97184
22.986,0.016307,0.0012886,0.97056
22.996,0.016294,0.0012869,0.96928
23.006,0.016281,0.0012851,0.96801
23.016,0.016268,0.0012834,0.96673
23.026,0.016256,0.0012817,0.96545
23.036,0.016243,0.00128,0.96418
23.046,0.01623,0.0012783,0.9629
23.056,0.016217,0.0012766,0.96163
23.066,0.016204,0.0012748,0.96036
23.076,0.016192,0.0012731,0.95909
23.086,0.016179,0.0012714,0.95782
23.096,0.016166,0.0012697,0.95655
23.106,0.016154,0.001268,0.95528
23.116,0.016141,0.0012663,0.95402
23.126,0.016128,0.0012646,0.95276
23.136,0.016116,0.0012629,0.95149
23.146,0.016103,0.0012612,0.95023
23.156,0.01609,0.0012595,0.94897
23.166,0.016078,0.0012578,0.94771
23.176,0.016065,0.0012561,0.94645
23.186,0.016053,0.0012544,0.94519
23.196,0.01604,0.0012527,0.94394
23.206,0.016028,0.0012511,0.94268
23.216,0.016015,0.0012494,0.94143
23.226,0.016003,0.0012477,0.94018
23.236,0.01599,0.001246,0.93892
23.246,0.015978,0.0012443,0.93767
23.256,0.015965,0.0012427,0.93642
23.266,0.015953,0.001241,0.93518
23.276,0.01594,0.0012393,0.93393
23.286,0.015928,0.0012376,0.93268
23.296,0.015916,0.0012359,0.93144
23.306,0.015903,0.0012343,0.93019
23.316,0.015891,0.0012326,0.92895
23.326,0.015879,0.0012309,0.92771
23.336,0.015866,0.0012293,0.92647
23.346,0.015854,0.0012276,0.92523
23.356,0.015842,0.0012259,0.92399
23.366,0.01583,0.0012243,0.92275
23.376,0.015817,0.0012226,0.92151
23.386,0.015805,0.001221,0.92028
23.396,0.015793,0.0012193,0.91904
23.406,0.015781,0.0012176,0.91781
23.416,0.015769,0.001216,0.91658
23.426,0.015757,0.0012143,0.91535
23.436,0.015744,0.0012127,0.91411
23.446,0.015732,0.001211,0.91288
23.456,0.01572,0.0012094,0.91166
23.466,0.015708,0.0012077,0.91043
23.476,0.015696,0.0012061,0.9092
23.486,0.015684,0.0012044,0.90798
23.496,0.015672,0.0012028,0.90675
23.506,0.01566,0.0012011,0.90553
23.516,0.015648,0.0011995,0.90431
23.526,0.015636,0.0011979,0.90308
23.536,0.015624,0.0011962,0.90186
23.546,0.015612,0.0011946,0.90064
23.556,0.0156,0.0011929,0.89943
23.566,0.015588,0.0011913,0.89821
23.576,0.015576,0.0011897,0.89699
23.586,0.015564,0.001188,0.89578
23.596,0.015552,0.0011864,0.89457
23.606,0.015541,0.0011848,0.89335
23.616,0.015529,0.0011831,0.89214
23.626,0.015517,0.0011815,0.89093
23.636,0.015505,0.0011799,0.88972
23.646,0.015493,0.0011783,0.88851
23.656,0.015482,0.0011766,0.88731
23.666,0.01547,0.0011766,0.8861
