n,t,i,p,u,v
9297,38.72500000000024,3,0.0010556030942449129,2.4457769591912665e-05,2.3749111178881218e-05
9298,38.737500000000246,1,-,-,-
9299,38.737500000000246,2,-,-,-
9300,38.737500000000246,3,0.0010566640304408197,2.449879862857951e-05,2.3738298203826343e-05
9301,38.75000000000025,1,-,-,-
9302,38.75000000000025,2,-,-,-
9303,38.75000000000025,3,0.0010569473704344799,2.4517682462685305e-05,2.3772853916521435e-05
9304,38.76250000000025,1,-,-,-
9305,38.76250000000025,2,-,-,-
9306,38.76250000000025,3,0.0010566142808388398,2.4535563416160983e-05,2.3905507449479442e-05
9307,38.775000000000254,1,-,-,-
9308,38.775000000000254,2,-,-,-
9309,38.775000000000254,3,0.0010567367922637088,2.462335180412076e-05,2.4127276465565486e-05
9310,38.78750000000026,1,-,-,-
9311,38.78750000000026,2,-,-,-
9312,38.78750000000026,3,0.0010559856980984863,2.4668958900851532e-05,2.414228377669015e-05
9313,38.80000000000026,1,-,-,-
9314,38.80000000000026,2,-,-,-
9315,38.80000000000026,3,0.0010550271567604476,2.486443083680604e-05,2.4351867932858008e-05
9316,38.81250000000026,1,-,-,-
9317,38.81250000000026,2,-,-,-
9318,38.81250000000026,3,0.001053826622803342,2.5124277093167332e-05,2.4606747888497502e-05
9319,38.825000000000266,1,-,-,-
9320,38.825000000000266,2,-,-,-
9321,38.825000000000266,3,0.0010521850445775877,2.5341871185580293e-05,2.491414618338538e-05
9322,38.83750000000027,1,-,-,-
9323,38.83750000000027,2,-,-,-
9324,38.83750000000027,3,0.0010507138038188795,2.549317261570964e-05,2.5115311547189078e-05
9325,38.85000000000027,1,-,-,-
9326,38.85000000000027,2,-,-,-
9327,38.85000000000027,3,0.0010495303752981705,2.5531014873324276e-05,2.528365662893802e-05
9328,38.862500000000274,1,-,-,-
9329,38.862500000000274,2,-,-,-
9330,38.862500000000274,3,0.0010494225554915425,2.579735667318147e-05,2.5511173488634412e-05
9331,38.87500000000028,1,-,-,-
9332,38.87500000000028,2,-,-,-
9333,38.87500000000028,3,0.0010501543117781265,2.6095114333153086e-05,2.5919498806052954e-05
9334,38.88750000000028,1,-,-,-
9335,38.88750000000028,2,-,-,-
9336,38.88750000000028,3,0.0010517500786425635,2.653002448472168e-05,2.648988752871306e-05
9337,38.90000000000028,1,-,-,-
9338,38.90000000000028,2,-,-,-
9339,38.90000000000028,3,0.0010532317345944566,2.6747971325004234e-05,2.684610742688294e-05
9340,38.912500000000286,1,-,-,-
9341,38.912500000000286,2,-,-,-
9342,38.912500000000286,3,0.0010546618384681041,2.703334920317347e-05,2.7108026119342636e-05
9343,38.92500000000029,1,-,-,-
9344,38.92500000000029,2,-,-,-
9345,38.92500000000029,3,0.0010560146853036986,2.7318312476877278e-05,2.7193434043442093e-05
9346,38.93750000000029,1,-,-,-
9347,38.93750000000029,2,-,-,-
9348,38.93750000000029,3,0.0010577849000579205,2.7633261014126333e-05,2.7180142479715286e-05
9349,38.950000000000294,1,-,-,-
9350,38.950000000000294,2,-,-,-
9351,38.950000000000294,3,0.0010596784274527042,2.8148537160041472e-05,2.7409787857212282e-05
9352,38.9625000000003,1,-,-,-
9353,38.9625000000003,2,-,-,-
9354,38.9625000000003,3,0.0010623715753736314,2.876881682793839e-05,2.7862446237171314e-05
9355,38.9750000000003,1,-,-,-
9356,38.9750000000003,2,-,-,-
9357,38.9750000000003,3,0.0010661612218318829,2.9073571380011418e-05,2.828781728667399e-05
9358,38.9875000000003,1,-,-,-
9359,38.9875000000003,2,-,-,-
9360,38.9875000000003,3,0.001069346820747537,2.9210040355782934e-05,2.848718794735356e-05
9361,39.000000000000306,1,-,-,-
9362,39.000000000000306,2,-,-,-
9363,39.000000000000306,3,0.0010728314669046016,2.935905080186837e-05,2.866690679946439e-05
9364,39.01250000000031,1,-,-,-
9365,39.01250000000031,2,-,-,-
9366,39.01250000000031,3,0.0010759836475044524,2.949826662507406e-05,2.857703917803656e-05
9367,39.02500000000031,1,-,-,-
9368,39.02500000000031,2,-,-,-
9369,39.02500000000031,3,0.001078693063088249,2.9691853614925138e-05,2.857802940982695e-05
9370,39.037500000000314,1,-,-,-
9371,39.037500000000314,2,-,-,-
9372,39.037500000000314,3,0.0010817581641374015,2.9831279889666897e-05,2.855788525367583e-05
9373,39.05000000000032,1,-,-,-
9374,39.05000000000032,2,-,-,-
9375,39.05000000000032,3,0.001085097947711311,3.0203039466508917e-05,2.8795039487183744e-05
9376,39.06250000000032,1,-,-,-
9377,39.06250000000032,2,-,-,-
9378,39.06250000000032,3,0.001088169439192152,3.0388498648774e-05,2.9284572845835803e-05
9379,39.07500000000032,1,-,-,-
9380,39.07500000000032,2,-,-,-
9381,39.07500000000032,3,0.0010902691983803888,3.0533253747431345e-05,2.952226002999304e-05
9382,39.087500000000325,1,-,-,-
9383,39.087500000000325,2,-,-,-
9384,39.087500000000325,3,0.0010921630158602963,3.094228567897899e-05,2.9993264068662074e-05
9385,39.10000000000033,1,-,-,-
9386,39.10000000000033,2,-,-,-
9387,39.10000000000033,3,0.0010939497242748435,3.100145770061872e-05,3.0405926799038608e-05
9388,39.11250000000033,1,-,-,-
9389,39.11250000000033,2,-,-,-
9390,39.11250000000033,3,0.001095686052589268,3.1202826005121036e-05,3.096784068967572e-05
9391,39.125000000000334,1,-,-,-
9392,39.125000000000334,2,-,-,-
9393,39.125000000000334,3,0.0010979569135066707,3.118803426636871e-05,3.162104523062536e-05
9394,39.13750000000034,1,-,-,-
9395,39.13750000000034,2,-,-,-
9396,39.13750000000034,3,0.0011004978833281335,3.108433557894923e-05,3.200487323014278e-05
9397,39.15000000000034,1,-,-,-
9398,39.15000000000034,2,-,-,-
9399,39.15000000000034,3,0.0011028419967336566,3.099752569273376e-05,3.246002471499912e-05
9400,39.16250000000034,1,-,-,-
9401,39.16250000000034,2,-,-,-
9402,39.16250000000034,3,0.001103947690775941,3.417139510850539e-05,3.284990271136115e-05
9403,39.175000000000345,1,-,-,-
9404,39.175000000000345,2,-,-,-
9405,39.175000000000345,3,0.0011046772627012974,9.470350367726997e-05,3.301958817680941e-05
9406,39.18750000000035,1,-,-,-
9407,39.18750000000035,2,-,-,-
9408,39.18750000000035,3,0.0011049091253092017,3.354959964875219e-05,3.3197487125383204e-05
9409,39.20000000000035,1,-,-,-
9410,39.20000000000035,2,-,-,-
9411,39.20000000000035,3,0.0011049741530529192,3.153464491105709e-05,3.3481449153571195e-05
9412,39.212500000000354,1,-,-,-
9413,39.212500000000354,2,-,-,-
9414,39.212500000000354,3,0.0011054341582863354,6.872986857168377e-05,3.3959187144134395e-05
9415,39.22500000000036,1,-,-,-
9416,39.22500000000036,2,-,-,-
9417,39.22500000000036,3,0.0011057126898413288,3.466544955398532e-05,3.4710865336767646e-05
9418,39.23750000000036,1,-,-,-
9419,39.23750000000036,2,-,-,-
9420,39.23750000000036,3,0.0011060516301139099,8.261579627164772e-05,3.52099835257583e-05
9421,39.25000000000036,1,-,-,-
9422,39.25000000000036,2,-,-,-
9423,39.25000000000036,3,0.0011064565249804558,3.743663453656476e-05,3.57752113082791e-05
9424,39.262500000000365,1,-,-,-
9425,39.262500000000365,2,-,-,-
9426,39.262500000000365,3,0.0011072272598981806,3.26813821650456e-05,3.62011674612124e-05
9427,39.27500000000037,1,-,-,-
9428,39.27500000000037,2,-,-,-
9429,39.27500000000037,3,0.0011070499278227077,3.2986717942043454e-05,3.65405612355556e-05
9430,39.28750000000037,1,-,-,-
9431,39.28750000000037,2,-,-,-
9432,39.28750000000037,3,0.0011064715308365558,3.317588354379402e-05,3.6709995230490776e-05
9433,39.300000000000374,1,-,-,-
9434,39.300000000000374,2,-,-,-
9435,39.300000000000374,3,0.0011061006970870006,3.324387530930734e-05,3.68095086806735e-05
9436,39.31250000000038,1,-,-,-
9437,39.31250000000038,2,-,-,-
9438,39.31250000000038,3,0.001106325045997518,3.3284165622952685e-05,3.670442530003318e-05
9439,39.32500000000038,1,-,-,-
9440,39.32500000000038,2,-,-,-
9441,39.32500000000038,3,0.0011065799974715128,3.357899079784919e-05,3.630410102132681e-05
9442,39.33750000000038,1,-,-,-
9443,39.33750000000038,2,-,-,-
9444,39.33750000000038,3,0.0011062428234949668,3.36507240607966e-05,3.6168589806462666e-05
9445,39.350000000000385,1,-,-,-
9446,39.350000000000385,2,-,-,-
9447,39.350000000000385,3,0.0011045119062795194,3.380828258440303e-05,3.602044551812984e-05
9448,39.36250000000039,1,-,-,-
9449,39.36250000000039,2,-,-,-
9450,39.36250000000039,3,0.0011027501595712468,3.404090512994108e-05,3.551820863497254e-05
9451,39.37500000000039,1,-,-,-
9452,39.37500000000039,2,-,-,-
9453,39.37500000000039,3,0.0011011920897814385,3.4373703899072335e-05,3.487454102855825e-05
9454,39.387500000000394,1,-,-,-
9455,39.387500000000394,2,-,-,-
9456,39.387500000000394,3,0.001099832716264043,3.47858515217695e-05,3.4245413351191655e-05
9457,39.4000000000004,1,-,-,-
9458,39.4000000000004,2,-,-,-
9459,39.4000000000004,3,0.0011003106460850483,3.5172915209553035e-05,3.4515730305261913e-05
9460,39.4125000000004,1,-,-,-
9461,39.4125000000004,2,-,-,-
9462,39.4125000000004,3,0.0011011080735737182,3.52488644932959e-05,3.470470832150102e-05
9463,39.4250000000004,1,-,-,-
9464,39.4250000000004,2,-,-,-
9465,39.4250000000004,3,0.001102751347595317,0.00012864412782111282,3.474517738151386e-05
9466,39.437500000000405,1,-,-,-
9467,39.437500000000405,2,-,-,-
9468,39.437500000000405,3,0.0011051298373841226,3.556147247918778e-05,3.521201807377372e-05
9469,39.45000000000041,1,-,-,-
9470,39.45000000000041,2,-,-,-
9471,39.45000000000041,3,0.0011084121571751774,3.578799529314205e-05,3.571946645653294e-05
9472,39.46250000000041,1,-,-,-
9473,39.46250000000041,2,-,-,-
9474,39.46250000000041,3,0.001111632940669383,4.032793452759839e-05,3.605728861105955e-05
9475,39.47500000000041,1,-,-,-
9476,39.47500000000041,2,-,-,-
9477,39.47500000000041,3,0.0011146458133339547,0.00012091257380211595,3.633422341815092e-05
9478,39.487500000000416,1,-,-,-
9479,39.487500000000416,2,-,-,-
9480,39.487500000000416,3,0.0011167664360472026,4.2156351264885276e-05,3.657431636622821e-05
9481,39.50000000000042,1,-,-,-
9482,39.50000000000042,2,-,-,-
9483,39.50000000000042,3,0.0011189183639872709,5.142015519682913e-05,3.6974223391885884e-05
9484,39.51250000000042,1,-,-,-
9485,39.51250000000042,2,-,-,-
9486,39.51250000000042,3,0.001120775410670797,4.405706228120808e-05,3.7420650842295664e-05
9487,39.525000000000425,1,-,-,-
9488,39.525000000000425,2,-,-,-
9489,39.525000000000425,3,0.0011220875716177988,3.6493025582359965e-05,3.785245129651498e-05
9490,39.53750000000043,1,-,-,-
9491,39.53750000000043,2,-,-,-
9492,39.53750000000043,3,0.0011240119574809106,3.624613917228424e-05,3.86613884562326e-05
9493,39.55000000000043,1,-,-,-
9494,39.55000000000043,2,-,-,-
9495,39.55000000000043,3,0.001126480639781958,3.610399712980879e-05,3.923560178085473e-05
9496,39.56250000000043,1,-,-,-
9497,39.56250000000043,2,-,-,-
9498,39.56250000000043,3,0.0011286570793745748,3.5990171248267004e-05,3.9864026524865315e-05
9499,39.575000000000436,1,-,-,-
9500,39.575000000000436,2,-,-,-
9501,39.575000000000436,3,0.001130794304021018,3.620687723150201e-05,4.0228785322208605e-05
9502,39.58750000000044,1,-,-,-
9503,39.58750000000044,2,-,-,-
9504,39.58750000000044,3,0.0011323803437541717,6.230945699684498e-05,4.018414459854919e-05
9505,39.60000000000044,1,-,-,-
9506,39.60000000000044,2,-,-,-
9507,39.60000000000044,3,0.0011328110120231677,3.5914636992807014e-05,4.034946717372376e-05
9508,39.612500000000445,1,-,-,-
9509,39.612500000000445,2,-,-,-
9510,39.612500000000445,3,0.00113262079998668,3.577277992214223e-05,4.035176087952384e-05
9511,39.62500000000045,1,-,-,-
9512,39.62500000000045,2,-,-,-
9513,39.62500000000045,3,0.0011323769366353477,3.57270657581527e-05,4.0104919117364995e-05
9514,39.63750000000045,1,-,-,-
9515,39.63750000000045,2,-,-,-
9516,39.63750000000045,3,0.0011324125148409613,3.5461810391563423e-05,3.989359569517577e-05
9517,39.65000000000045,1,-,-,-
9518,39.65000000000045,2,-,-,-
9519,39.65000000000045,3,0.0011324572506908445,3.551799157607477e-05,4.030716906108152e-05
9520,39.662500000000456,1,-,-,-
9521,39.662500000000456,2,-,-,-
9522,39.662500000000456,3,0.0011334546272582095,3.5775752213325674e-05,4.086558146668802e-05
9523,39.67500000000046,1,-,-,-
9524,39.67500000000046,2,-,-,-
9525,39.67500000000046,3,0.0011346712278652435,3.575564794998166e-05,4.154917775595231e-05
9526,39.68750000000046,1,-,-,-
9527,39.68750000000046,2,-,-,-
9528,39.68750000000046,3,0.0011356083592795586,3.556554212441337e-05,4.2065689564952425e-05
9529,39.700000000000465,1,-,-,-
9530,39.700000000000465,2,-,-,-
9531,39.700000000000465,3,0.0011361906829571889,3.537205393396833e-05,4.2121025298892544e-05
9532,39.71250000000047,1,-,-,-
9533,39.71250000000047,2,-,-,-
9534,39.71250000000047,3,0.0011362278618829971,3.534869941621217e-05,4.229466078672936e-05
9535,39.72500000000047,1,-,-,-
9536,39.72500000000047,2,-,-,-
9537,39.72500000000047,3,0.001135515425923227,3.510856789379323e-05,4.2422281232447935e-05
9538,39.73750000000047,1,-,-,-
9539,39.73750000000047,2,-,-,-
9540,39.73750000000047,3,0.0011351651771096677,3.4596234668069975e-05,4.240232382968206e-05
9541,39.750000000000476,1,-,-,-
9542,39.750000000000476,2,-,-,-
9543,39.750000000000476,3,0.0011344839619824175,3.429500653367385e-05,4.1724517763185864e-05
9544,39.76250000000048,1,-,-,-
9545,39.76250000000048,2,-,-,-
9546,39.76250000000048,3,0.0011332189618408035,3.397915703291767e-05,4.100872882565627e-05
9547,39.77500000000048,1,-,-,-
9548,39.77500000000048,2,-,-,-
9549,39.77500000000048,3,0.0011305447490079033,3.370897620099205e-05,3.9978926149926074e-05
9550,39.787500000000485,1,-,-,-
9551,39.787500000000485,2,-,-,-
9552,39.787500000000485,3,0.001127479833128297,3.370635358641186e-05,3.938606327324794e-05
9553,39.80000000000049,1,-,-,-
9554,39.80000000000049,2,-,-,-
9555,39.80000000000049,3,0.001124674412348217,3.352550420025043e-05,3.8449528814581626e-05
9556,39.81250000000049,1,-,-,-
9557,39.81250000000049,2,-,-,-
9558,39.81250000000049,3,0.0011221588868322563,3.326431666848436e-05,3.788238108173348e-05
9559,39.82500000000049,1,-,-,-
9560,39.82500000000049,2,-,-,-
9561,39.82500000000049,3,0.0011203107342172439,3.313190969278049e-05,3.7145370725694796e-05
9562,39.837500000000496,1,-,-,-
9563,39.837500000000496,2,-,-,-
9564,39.837500000000496,3,0.0011186065816018056,3.298123141344203e-05,3.578648759159539e-05
9565,39.8500000000005,1,-,-,-
9566,39.8500000000005,2,-,-,-
9567,39.8500000000005,3,0.0011171090094007703,3.275808025444958e-05,3.465961691906546e-05
9568,39.8625000000005,1,-,-,-
9569,39.8625000000005,2,-,-,-
9570,39.8625000000005,3,0.001117259565806276,3.2531307093486854e-05,3.3814774499081065e-05
9571,39.875000000000504,1,-,-,-
9572,39.875000000000504,2,-,-,-
9573,39.875000000000504,3,0.0011174663371012552,3.257411472015817e-05,3.350990302591561e-05
9574,39.88750000000051,1,-,-,-
9575,39.88750000000051,2,-,-,-
9576,39.88750000000051,3,0.0011173778430965257,3.271731522612782e-05,3.3412465040984756e-05
9577,39.90000000000051,1,-,-,-
9578,39.90000000000051,2,-,-,-
9579,39.90000000000051,3,0.0011171989122114967,3.304999830109168e-05,3.387995016669036e-05
9580,39.91250000000051,1,-,-,-
9581,39.91250000000051,2,-,-,-
9582,39.91250000000051,3,0.001116399258270547,3.32490592825037e-05,3.4365685738010924e-05
9583,39.925000000000516,1,-,-,-
9584,39.925000000000516,2,-,-,-
9585,39.925000000000516,3,0.001114988934803608,3.3357581355689486e-05,3.421305793239074e-05
9586,39.93750000000052,1,-,-,-
9587,39.93750000000052,2,-,-,-
9588,39.93750000000052,3,0.001113613565479454,3.303997781906897e-05,3.359810804142292e-05
9589,39.95000000000052,1,-,-,-
9590,39.95000000000052,2,-,-,-
9591,39.95000000000052,3,0.001112600574263644,3.2552013332508006e-05,3.303865245498731e-05
9592,39.962500000000524,1,-,-,-
9593,39.962500000000524,2,-,-,-
9594,39.962500000000524,3,0.0011120669596270836,3.209526493744071e-05,3.251154864444245e-05
9595,39.97500000000053,1,-,-,-
9596,39.97500000000053,2,-,-,-
9597,39.97500000000053,3,0.0011115868032739598,3.177653751273348e-05,3.1904691066160986e-05
9598,39.98750000000053,1,-,-,-
9599,39.98750000000053,2,-,-,-
9600,39.98750000000053,3,0.0011109233539820268,3.142303101949241e-05,3.1625922696213444e-05
9601,40.00000000000053,1,-,-,-
9602,40.00000000000053,2,-,-,-
9603,40.00000000000053,3,0.0011106349493758276,3.0779163913744256e-05,3.1664448358811816e-05
9604,40.012500000000536,1,-,-,-
9605,40.012500000000536,2,-,-,-
9606,40.012500000000536,3,0.001110389145556185,3.0390207879564588e-05,3.1776284885194254e-05
9607,40.02500000000054,1,-,-,-
9608,40.02500000000054,2,-,-,-
9609,40.02500000000054,3,0.0011098968112656304,2.99825721671443e-05,3.191571348551427e-05
9610,40.03750000000054,1,-,-,-
9611,40.03750000000054,2,-,-,-
9612,40.03750000000054,3,0.0011098478934224677,2.9620644662832805e-05,3.199889361124379e-05
9613,40.050000000000544,1,-,-,-
9614,40.050000000000544,2,-,-,-
9615,40.050000000000544,3,0.0011091587974023035,2.9417106381078385e-05,3.189861981438865e-05
9616,40.06250000000055,1,-,-,-
9617,40.06250000000055,2,-,-,-
9618,40.06250000000055,3,0.001107384511596182,2.9324732536319942e-05,3.160702347619167e-05
9619,40.07500000000055,1,-,-,-
9620,40.07500000000055,2,-,-,-
9621,40.07500000000055,3,0.0011052684782697265,2.9263283148847143e-05,3.1677341434212414e-05
9622,40.08750000000055,1,-,-,-
9623,40.08750000000055,2,-,-,-
9624,40.08750000000055,3,0.001102599125708959,2.9222743043159647e-05,3.182054440925414e-05
9625,40.100000000000556,1,-,-,-
9626,40.100000000000556,2,-,-,-
9627,40.100000000000556,3,0.0011003435785916916,2.917561149935448e-05,3.192814116236842e-05
9628,40.11250000000056,1,-,-,-
9629,40.11250000000056,2,-,-,-
9630,40.11250000000056,3,0.0010985939816323973,2.929396227259805e-05,3.253969728620649e-05
9631,40.12500000000056,1,-,-,-
9632,40.12500000000056,2,-,-,-
9633,40.12500000000056,3,0.0010970150661515881,2.9298848070691418e-05,3.269096638572606e-05
9634,40.137500000000564,1,-,-,-
9635,40.137500000000564,2,-,-,-
9636,40.137500000000564,3,0.0010964311747175303,2.938020054160844e-05,3.278931557592726e-05
9637,40.15000000000057,1,-,-,-
9638,40.15000000000057,2,-,-,-
9639,40.15000000000057,3,0.0010959592698051239,2.9343465997464964e-05,3.278917626565564e-05
9640,40.16250000000057,1,-,-,-
9641,40.16250000000057,2,-,-,-
9642,40.16250000000057,3,0.0010948660775030607,2.926318852638678e-05,3.267995443054721e-05
9643,40.17500000000057,1,-,-,-
9644,40.17500000000057,2,-,-,-
9645,40.17500000000057,3,0.0010937898725699251,2.939490483154063e-05,3.2929685654501914e-05
9646,40.187500000000576,1,-,-,-
9647,40.187500000000576,2,-,-,-
9648,40.187500000000576,3,0.0010926010639931664,2.9769736094801983e-05,3.334844135314322e-05
9649,40.20000000000058,1,-,-,-
9650,40.20000000000058,2,-,-,-
9651,40.20000000000058,3,0.0010911944910060765,2.9953798388455322e-05,3.3840943351281735e-05
9652,40.21250000000058,1,-,-,-
9653,40.21250000000058,2,-,-,-
9654,40.21250000000058,3,0.0010896065788388242,3.008966009543459e-05,3.428763265050942e-05
9655,40.225000000000584,1,-,-,-
9656,40.225000000000584,2,-,-,-
9657,40.225000000000584,3,0.0010878487450364824,3.014551288647449e-05,3.4618814531661364e-05
9658,40.23750000000059,1,-,-,-
9659,40.23750000000059,2,-,-,-
9660,40.23750000000059,3,0.0010859877546482996,3.0195997995082352e-05,3.5647382544077015e-05
9661,40.25000000000059,1,-,-,-
9662,40.25000000000059,2,-,-,-
9663,40.25000000000059,3,0.0010846495925504588,3.001879800858377e-05,3.6073903101898445e-05
9664,40.26250000000059,1,-,-,-
9665,40.26250000000059,2,-,-,-
9666,40.26250000000059,3,0.0010844176909040213,2.9969819589871892e-05,3.622315093323981e-05
9667,40.275000000000595,1,-,-,-
9668,40.275000000000595,2,-,-,-
9669,40.275000000000595,3,0.0010849599587147171,3.000309010206248e-05,3.6529172066663254e-05
9670,40.2875000000006,1,-,-,-
9671,40.2875000000006,2,-,-,-
9672,40.2875000000006,3,0.0010856023717374227,3.0097743648404046e-05,3.672971445286687e-05
